candidate_id,school_id,school_name,degree_type,source_key,source_name,source_url,value_url,source_row_number,source_school_name,metric_context,gpa,mcat,published_source_count,published_mcat_average,published_gpa_average,published_mcat_spread,published_gpa_spread,data_quality_band,agreement_label,data_confidence,match_score,match_label,notes
cycletrack_acceptance_median:476,md_university_of_kansas_school_of_medicine_kansas_city_kansas,University of Kansas School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Arkansas,476,University of Arkansas,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.89,511.5,,,,,,review,single_source,cycletrack_context_only_single_source,0.654,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:477,do_arcom_arkansas_college_of_osteopathic_medicine_fort_smith_arkansas,Arkansas College of Osteopathic Medicine,DO,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Arkansas COM,477,Arkansas College of Osteopathic Medicine,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.75,503,1,501.5,3.37,0,0,low,major_conflict,cycletrack_context_only_major_conflict,1,exact,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:478,do_bucom_baptist_health_sciences_university_college_of_osteopathic_medicine_memphis,Baptist Health Sciences University College of Osteopathic Medicine,DO,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Baptist Health Sciences University COM,478,Baptist Health Sciences University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.62,505,,,,,,review,single_source,cycletrack_context_only_single_source,0.701,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:479,md_albany_medical_college_albany_new_york,Albany Medical College,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Baylor,479,Baylor,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.97,522,,,,,,review,single_source,cycletrack_context_only_single_source,0.357,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:480,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Belmont University,480,Belmont University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.9,513.5,,,,,,review,single_source,cycletrack_context_only_single_source,0.604,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:481,md_stanford_university_school_of_medicine_palo_alto_california,Stanford University School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Boston,481,Boston University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.91,520,1,517,3.76,0,0,low,major_conflict,cycletrack_context_only_major_conflict,0.577,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:482,md_georgetown_university_school_of_medicine_washington_district_of_columbia,Georgetown University School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Brown,482,Brown University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.9,517,,,,,,review,single_source,cycletrack_context_only_single_source,0.566,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:483,md_university_of_michigan_medical_school_ann_arbor_michigan,University of Michigan Medical School,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Buffalo,483,University at Buffalo,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.84,515,,,,,,review,single_source,cycletrack_context_only_single_source,0.538,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:484,do_bcsom_burrell_college_school_of_osteopathic_medicine_las_cruces_new_mexico,Burrell College School of Osteopathic Medicine,DO,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Burrell COM,484,Burrell College of Osteopathic Medicine,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.67,504.5,,,,,,review,single_source,cycletrack_context_only_single_source,0.911,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:485,md_california_university_of_science_and_medicine_school_of_medicine_colton_californ,California University of Science and Medicine - School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/California Health Sciences,485,California Health Sciences University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.75,510.5,,,,,,review,single_source,cycletrack_context_only_single_source,0.78,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:486,md_california_northstate_university_college_of_medicine_elk_grove_california,California Northstate University College of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/California Northstate,486,California Northstate University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.85,516,,,,,,review,single_source,cycletrack_context_only_single_source,0.79,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:487,md_california_university_of_science_and_medicine_school_of_medicine_colton_californ,California University of Science and Medicine - School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/California University of Science and Medicine,487,California University of Science and Medicine,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.79,515,2,510.5,3.61,1,0,high,major_conflict,cycletrack_context_only_major_conflict,0.916,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:488,md_university_of_colorado_school_of_medicine_denver_colorado,University of Colorado School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Campbell,488,Campbell University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.75,508,,,,,,review,single_source,cycletrack_context_only_single_source,0.593,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:489,md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Caribe,489,Universidad Central del Caribe,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.7,501,,,,,,review,single_source,cycletrack_context_only_single_source,0.603,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:490,md_carle_illinois_college_of_medicine_urbana_champaign_illinois,Carle Illinois College of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Carle Illinois,490,Carle Illinois,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.84,518,,,,,,review,single_source,cycletrack_context_only_single_source,0.622,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:491,md_case_western_reserve_university_school_of_medicine_cleveland_ohio,Case Western Reserve University School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Case Western,491,Case Western Reserve,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.93,519,,,,,,review,single_source,cycletrack_context_only_single_source,0.597,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:492,md_university_of_michigan_medical_school_ann_arbor_michigan,University of Michigan Medical School,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Central Michigan,492,Central Michigan University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.87,510,,,,,,review,single_source,cycletrack_context_only_single_source,0.754,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:493,md_charles_r_drew_university_of_medicine_and_science_college_of_medicine_los_angele,Charles R. Drew University of Medicine and Science College of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Charles R. Drew,493,Charles R. Drew University of Medicine and Science,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.7,511,,,,,,review,single_source,cycletrack_context_only_single_source,0.913,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:494,md_university_of_michigan_medical_school_ann_arbor_michigan,University of Michigan Medical School,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Chicago,494,University of Chicago,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.93,522,,,,,,review,single_source,cycletrack_context_only_single_source,0.654,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:495,md_university_of_cincinnati_college_of_medicine_cincinnati_ohio,University of Cincinnati College of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Cincinnati,495,University of Cincinnati,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.93,517,,,,,,review,single_source,cycletrack_context_only_single_source,0.712,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:496,md_penn_state_college_of_medicine_hershey_pennsylvania,Penn State College of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Cleveland Clinic Lerner,496,Cleveland Clinic Lerner,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.97,520,,,,,,review,single_source,cycletrack_context_only_single_source,0.48,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:497,md_university_of_colorado_school_of_medicine_denver_colorado,University of Colorado School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Colorado,497,University of Colorado,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.91,518,,,,,,review,single_source,cycletrack_context_only_single_source,0.704,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:498,md_roseman_university_college_of_medicine_las_vegas_nevada,Roseman University College of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Columbia,498,Columbia University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.96,524,,,,,,review,single_source,cycletrack_context_only_single_source,0.63,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:499,md_university_of_connecticut_school_of_medicine_farmington_connecticut,University of Connecticut School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Connecticut,499,University of Connecticut,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.87,514,,,,,,review,single_source,cycletrack_context_only_single_source,0.733,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:500,md_howard_university_college_of_medicine_washington_district_of_columbia,Howard University College of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Cooper Rowan,500,Rowan University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.91,518,,,,,,review,single_source,cycletrack_context_only_single_source,0.6,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:501,md_university_of_colorado_school_of_medicine_denver_colorado,University of Colorado School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Cornell,501,Cornell University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.93,520,,,,,,review,single_source,cycletrack_context_only_single_source,0.642,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:502,md_creighton_university_school_of_medicine_omaha_nebraska,Creighton University School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Creighton,502,Creighton University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.86,516,,,,,,review,single_source,cycletrack_context_only_single_source,0.714,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:503,do_icom_idaho_college_of_osteopathic_medicine_meridian_idaho,Idaho College of Osteopathic Medicine,DO,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Dartmouth,503,Dartmouth College,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.91,516,,,,,,review,single_source,cycletrack_context_only_single_source,0.549,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:504,md_duke_university_school_of_medicine_durham_north_carolina,Duke University School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Des Moines,504,Des Moines University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.79,509.5,,,,,,review,single_source,cycletrack_context_only_single_source,0.731,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:505,md_drexel_university_college_of_medicine_philadelphia_pennsylvania,Drexel University College of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Drexel,505,Drexel University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.85,513,,,,,,review,single_source,cycletrack_context_only_single_source,0.667,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:506,md_duke_university_school_of_medicine_durham_north_carolina,Duke University School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Duke,506,Duke University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.9,520,,,,,,review,single_source,cycletrack_context_only_single_source,0.652,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:507,md_duke_university_school_of_medicine_durham_north_carolina,Duke University School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Duquesne University COM,507,Duquesne University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.86,508,,,,,,review,single_source,cycletrack_context_only_single_source,0.64,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:508,md_brody_school_of_medicine_at_east_carolina_university_greenville_north_carolina,Brody School of Medicine at East Carolina University,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/East Carolina,508,East Carolina University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.89,515,,,,,,review,single_source,cycletrack_context_only_single_source,0.686,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:509,md_east_tennessee_state_university_james_h_quillen_college_of_medicine_johnson_city,East Tennessee State University James H. Quillen College of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/East Tennessee,509,East Tennessee State University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.94,514,,,,,,review,single_source,cycletrack_context_only_single_source,0.653,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:510,md_virginia_tech_carilion_school_of_medicine_roanoke_virginia,Virginia Tech Carilion School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Eastern Virginia,510,Eastern Virginia Medical School,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.79,514.5,3,513,3.7,0,0.01,high,minor_conflict,cycletrack_context_only_minor_conflict,0.725,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:511,do_vcom_auburn_campus_edward_via_college_of_osteopathic_medicine_auburn_alabama,Edward Via College of Osteopathic Medicine,DO,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Edward Via - Auburn,511,Edward Via College of Osteopathic Medicine (Auburn),CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.75,506.5,1,501,3.69,0,0,low,major_conflict,cycletrack_context_only_major_conflict,0.918,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:512,do_vcom_auburn_campus_edward_via_college_of_osteopathic_medicine_auburn_alabama,Edward Via College of Osteopathic Medicine,DO,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Edward Via - Carolinas,512,Edward Via College of Osteopathic Medicine (Carolinas),CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.77,505,,,,,,review,single_source,cycletrack_context_only_single_source,0.886,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:513,do_vcom_louisiana_edward_via_college_of_osteopathic_medicine_louisiana_campus_monro,Edward Via College of Osteopathic Medicine-Louisiana Campus,DO,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Edward Via - Louisiana,513,Edward Via College of Osteopathic Medicine (Louisiana),CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.85,507,,,,,,review,single_source,cycletrack_context_only_single_source,0.933,high_confidence,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:514,do_vcom_auburn_campus_edward_via_college_of_osteopathic_medicine_auburn_alabama,Edward Via College of Osteopathic Medicine,DO,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Edward Via - Virginia,514,Edward Via College of Osteopathic Medicine (Virginia),CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.81,507,,,,,,review,single_source,cycletrack_context_only_single_source,0.897,review,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:515,md_emory_university_school_of_medicine_atlanta_georgia,Emory University School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Emory,515,Emory University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.88,517,,,,,,review,single_source,cycletrack_context_only_single_source,0.667,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:516,md_university_of_florida_college_of_medicine_gainesville_florida,University of Florida College of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Florida,516,University of Florida,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.9,517,,,,,,review,single_source,cycletrack_context_only_single_source,0.679,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:517,md_university_of_florida_college_of_medicine_gainesville_florida,University of Florida College of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Florida Atlantic,517,Florida Atlantic University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.92,516,,,,,,review,single_source,cycletrack_context_only_single_source,0.645,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:518,md_university_of_florida_college_of_medicine_gainesville_florida,University of Florida College of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Florida International,518,Florida International University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.9,514,,,,,,review,single_source,cycletrack_context_only_single_source,0.657,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:519,md_florida_state_university_college_of_medicine_tallahassee_florida,Florida State University College of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Florida State,519,Florida State University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.9,510.5,,,,,,review,single_source,cycletrack_context_only_single_source,0.738,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:520,md_geisinger_commonwealth_school_of_medicine_scranton_pennsylvania,Geisinger Commonwealth School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Geisinger Commonwealth,520,Geisinger Commonwealth School of Medicine,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.88,517,3,512.7,3.79,1.1,0.05,high,major_conflict,cycletrack_context_only_major_conflict,1,exact,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median:521,md_university_of_washington_school_of_medicine_seattle_washington,University of Washington School of Medicine,MD,cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/George Washington,521,George Washington University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.89,517,,,,,,review,single_source,cycletrack_context_only_single_source,0.738,no_match,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
